yearID,playerID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,ASG_Result,playerType
2012,sandsje01,9,23,2,4,2,0,0,1,0,0,1,9,0,0,0,0,0,NO,POS
1975,scottto01,92,143,19,26,4,2,0,11,5,6,12,38,2,3,0,1,4,NO,POS
2003,spencsh01,119,395,39,99,20,0,12,49,2,0,45,92,0,3,0,5,8,NO,POS
1972,willibe01,46,68,12,13,3,1,3,9,0,0,7,22,0,0,0,0,2,NO,POS
1972,bartobo01,29,88,1,17,1,0,0,9,2,0,2,19,0,0,1,1,3,NO,POS
2012,carreez01,48,147,20,40,6,3,2,11,8,1,8,35,1,1,1,1,3,NO,POS
2007,millela02,59,184,27,50,9,1,7,29,3,2,13,42,2,7,1,1,5,NO,POS
1985,dwyerji01,101,233,35,58,8,3,7,36,0,3,37,31,2,1,2,1,5,NO,POS
1972,grubbjo01,7,21,4,7,1,1,0,1,0,1,1,3,0,0,0,0,1,NO,POS
1990,heathmi02,122,370,46,100,18,2,7,38,7,6,19,71,0,4,2,3,12,NO,POS
1972,brownol02,109,303,29,75,11,0,4,32,1,3,28,47,6,1,1,3,11,NO,POS
1999,brownro01,33,64,6,14,6,1,1,10,1,0,2,14,0,0,3,1,2,NO,POS
1985,krencwa01,90,173,16,47,9,0,4,25,0,0,28,20,4,0,2,2,3,NO,POS
1980,randabo01,5,15,2,3,1,0,0,0,0,0,1,0,0,0,0,0,1,NO,POS
1974,almonbi01,16,38,4,12,1,0,0,3,1,0,2,9,0,0,0,0,0,NO,POS
1996,damonjo01,145,517,61,140,22,5,6,50,25,5,31,64,3,3,10,5,4,NO,POS
1979,leonaje01,134,411,47,119,15,5,0,47,23,10,46,68,7,2,3,5,11,NO,POS
2000,wilsova01,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,NO,POS
1971,vukovjo01,74,217,11,36,5,0,0,14,2,1,12,34,1,1,1,2,4,NO,POS
2011,larocan01,40,93,10,23,6,1,0,5,0,0,8,19,1,2,1,0,6,NO,POS
1993,meulehe01,30,53,8,9,1,1,2,5,0,1,8,19,0,0,0,0,2,NO,POS
1978,mahlbgr01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,POS
2004,harriwi01,129,409,68,107,15,2,2,27,19,7,51,79,0,1,7,3,4,NO,POS
2001,valdema02,32,54,7,15,1,0,1,8,0,0,12,18,1,1,0,0,0,NO,POS
1996,gilbe01,5,5,0,2,0,0,0,1,0,1,1,1,0,0,1,0,0,NO,POS
1977,berrada01,17,40,0,7,1,0,0,3,0,0,1,8,0,0,0,0,0,NO,POS
2003,uguetlu01,12,5,4,1,0,0,0,1,2,0,1,0,0,0,0,0,0,NO,POS
2010,zaungr01,28,102,11,27,7,0,2,14,0,0,11,12,0,3,0,1,6,NO,POS
1975,conigto01,21,57,8,7,1,0,2,9,1,0,8,9,0,0,1,3,2,NO,POS
1990,hillgl01,84,260,47,60,11,3,12,32,8,3,18,62,0,0,0,0,5,NO,POS
2004,penawi01,110,336,45,87,10,1,26,66,5,2,22,108,1,6,0,0,7,NO,POS
2015,snidetr01,87,237,24,55,12,2,4,28,1,0,26,66,2,2,0,0,3,NO,POS
2014,solarya01,131,469,56,122,19,1,10,48,0,1,53,58,1,4,3,6,13,NO,POS
1984,landera01,53,54,10,10,0,0,1,2,2,1,1,6,0,0,2,0,1,NO,POS
1970,mccrato01,129,332,39,73,11,2,6,31,12,3,21,50,3,4,2,2,1,NO,POS
2013,preslal01,57,185,17,51,5,2,3,15,1,4,9,39,0,1,0,0,3,NO,POS
2008,sandofr01,6,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NO,POS
1976,kendafr01,146,456,30,112,17,0,2,39,1,1,36,42,4,3,5,5,20,NO,POS
1992,barreto01,4,3,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,NO,POS
2003,hillko01,3,3,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,NO,POS
1977,morenom01,150,492,69,118,19,9,7,34,53,16,38,102,5,1,0,2,4,NO,POS
1999,giovaed01,56,58,10,11,0,1,0,3,2,0,9,8,0,0,1,1,1,NO,POS
1990,orsuljo01,124,413,49,111,14,3,11,57,6,8,46,48,9,1,4,1,7,NO,POS
1981,ramsemi01,47,124,19,32,3,0,0,9,4,0,8,16,1,0,1,0,6,NO,POS
1971,estrafr01,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,POS
2003,lindeto01,18,38,2,8,1,0,1,6,0,0,1,8,0,0,0,0,2,NO,POS
1997,ordonre01,120,356,35,77,5,3,1,33,11,5,18,36,3,1,14,2,10,NO,POS
2004,prietal01,16,32,4,8,1,0,1,4,0,1,3,9,0,0,0,1,1,NO,POS
1978,heathmi02,33,92,6,21,3,1,0,8,0,0,4,9,0,1,1,1,1,NO,POS
2008,tuiasma01,14,44,1,7,2,1,0,2,0,0,2,16,0,1,0,0,0,NO,POS
2001,graffto01,74,145,23,44,9,0,2,15,4,1,16,29,0,1,4,3,4,NO,POS
1984,webstmi01,26,22,9,5,2,1,0,4,0,0,1,7,0,0,0,0,1,NO,POS
1975,hopkido01,82,6,25,1,0,0,0,0,21,9,2,0,0,0,0,0,0,NO,POS
2012,lavarry01,46,153,11,24,8,0,2,12,0,0,11,41,0,0,0,2,4,NO,POS
2000,mcdonjo03,9,9,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,NO,POS
2017,barrefr02,25,71,10,14,1,2,2,6,2,0,5,33,0,0,0,0,1,NO,POS
2002,foxan01,133,435,55,109,14,5,4,41,31,7,49,94,6,10,5,3,9,NO,POS
1977,hobsobu01,159,593,77,157,33,5,30,112,5,4,27,162,4,4,10,3,17,NO,POS
1998,hunteto01,6,17,0,4,1,0,0,2,0,1,2,6,0,0,0,0,1,NO,POS
2002,santira01,65,222,33,54,5,5,4,20,8,5,13,48,0,8,4,2,2,NO,POS
1973,berryke01,136,415,48,118,11,2,3,36,1,6,26,50,0,1,8,2,19,NO,POS
2003,robinke02,116,208,19,52,6,3,1,16,6,1,8,27,3,1,4,0,3,NO,POS
1986,stubbfr01,132,420,55,95,11,1,23,58,7,1,37,107,11,2,4,2,9,NO,POS
2012,choosh01,155,598,88,169,43,2,16,67,21,7,73,150,0,14,0,1,10,NO,POS
1981,robinbi02,39,88,8,19,3,0,2,8,1,0,5,18,1,0,1,0,2,NO,POS
2015,jonesja06,28,29,1,3,1,0,0,0,1,1,2,13,0,0,0,0,0,NO,POS
1979,mckayda01,47,156,19,34,9,0,0,12,1,1,7,19,0,1,5,0,5,NO,POS
1995,simmsmi01,50,121,14,31,4,0,9,24,1,2,13,28,0,3,0,1,3,NO,POS
2014,lindad01,96,290,38,93,24,2,6,40,0,0,28,48,3,0,0,0,8,NO,POS
2003,mohrdu01,121,348,50,87,22,0,10,36,5,2,33,106,0,1,2,3,10,NO,POS
1996,natalro01,44,90,4,12,1,1,0,2,0,1,15,31,5,0,0,0,3,NO,POS
2011,bakerje03,81,201,20,54,12,1,3,23,0,0,10,46,0,0,0,1,8,NO,POS
1989,owensp01,142,437,52,102,17,4,6,41,3,2,76,44,25,3,3,3,11,NO,POS
1970,rudijo01,106,350,40,108,23,2,11,42,3,1,16,61,1,2,5,2,11,NO,POS
2016,aokino01,118,417,63,118,24,4,4,28,7,9,34,45,0,9,5,1,9,NO,POS
2017,margoma01,126,487,53,128,18,7,13,39,17,7,35,106,0,2,1,4,6,NO,POS
1984,wiggial01,158,596,106,154,19,7,3,34,70,21,75,57,1,3,14,4,2,NO,POS
2016,arciaos01,69,202,17,41,7,1,8,23,1,1,18,80,0,1,0,1,1,NO,POS
1991,lemkema01,136,269,36,63,11,2,2,23,1,2,29,27,2,0,6,4,9,NO,POS
2003,chambji01,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,NO,POS
1992,brewero01,29,103,11,31,6,0,0,10,0,1,8,12,0,1,0,1,1,NO,POS
1986,hillma01,22,19,2,3,0,0,0,0,0,0,1,3,0,1,0,0,0,NO,POS
2005,riverre01,16,48,3,19,3,0,1,6,0,0,1,11,0,0,1,0,0,NO,POS
2002,butlebr02,113,344,55,89,18,4,9,42,2,6,10,40,3,5,4,4,6,NO,POS
1992,jeffere01,24,89,8,30,6,2,1,6,0,0,1,17,0,1,0,0,2,NO,POS
1987,legggr01,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,POS
2007,langery01,125,210,27,35,7,2,6,23,3,1,29,81,2,2,1,2,4,NO,POS
1970,fairlro01,119,385,54,111,19,0,15,61,10,2,72,64,9,4,6,4,9,NO,POS
2017,davidma02,118,414,43,91,16,1,26,68,0,1,19,165,0,5,0,5,12,NO,POS
1998,mcguiry01,130,210,17,39,9,0,1,10,0,0,32,55,0,0,1,1,9,NO,POS
2017,stevean01,37,57,5,9,2,0,0,1,1,0,7,20,0,0,2,0,0,NO,POS
1994,braggda01,8,19,4,3,1,0,0,2,0,0,2,5,1,0,0,0,0,NO,POS
1995,dalesma01,11,10,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,NO,POS
1993,jordabr01,67,223,33,69,10,6,10,44,6,6,12,35,0,4,0,3,6,NO,POS
1981,nichore01,39,48,13,9,0,1,0,3,0,1,2,6,0,0,4,1,0,NO,POS
2014,santira01,75,179,20,44,8,0,2,17,2,1,24,38,0,3,7,1,1,NO,POS
1987,riverlu01,18,32,0,5,2,0,0,1,0,0,1,8,0,0,0,0,0,NO,POS
1981,valdeju01,17,23,1,5,0,0,0,3,0,1,0,2,0,0,1,1,0,NO,POS
2001,valener01,22,41,3,4,2,0,0,1,0,0,4,11,0,1,0,0,0,NO,POS
2011,borboju01,32,89,10,24,1,3,0,11,6,2,3,9,0,2,3,1,2,NO,POS
2012,mcdonjo03,70,197,16,49,9,0,6,22,0,1,12,33,5,1,2,0,3,NO,POS
2008,snidetr01,24,73,9,22,6,0,2,13,0,0,5,23,0,0,0,2,0,NO,POS
1978,stanlmi01,53,151,15,40,9,0,3,8,0,1,9,19,0,0,0,0,3,NO,POS
2011,ankieri01,122,380,46,91,20,0,9,37,10,3,29,96,1,2,3,1,7,NO,POS
1997,cordoma01,103,378,44,93,18,4,15,51,5,3,30,92,2,3,0,2,13,NO,POS
1973,williea02,132,459,58,109,18,1,22,83,0,2,66,107,8,3,1,7,13,NO,POS
2004,castrju01,111,299,36,73,21,2,5,26,1,0,14,51,1,0,2,1,11,NO,POS
1980,bonneba01,130,463,55,124,22,4,13,56,3,4,37,59,2,2,3,4,14,NO,POS
1972,holtji01,10,27,6,12,1,0,1,6,0,0,0,1,0,0,0,1,1,NO,POS
1991,hassero01,52,119,5,27,8,0,1,14,1,1,13,16,1,0,2,1,5,NO,POS
2002,berroan01,20,75,8,17,7,1,0,5,3,0,7,10,1,1,0,0,1,NO,POS
2010,crispco01,75,290,51,81,14,4,8,38,32,3,30,49,0,0,3,5,6,NO,POS
2009,hundlni01,78,256,23,61,15,2,8,30,5,1,28,76,1,1,1,3,2,NO,POS
2013,jayjo02,157,548,75,151,27,2,7,67,10,5,52,103,7,14,9,5,13,NO,POS
2005,michaja01,105,289,54,88,16,2,4,31,3,3,44,45,1,4,2,4,3,NO,POS
2007,vottojo01,24,84,11,27,7,0,4,17,1,0,5,15,1,0,0,0,0,NO,POS
1974,chambch01,127,467,46,119,20,3,6,50,0,1,28,48,2,0,2,2,10,NO,POS
2002,ludwiry01,23,81,10,19,6,0,1,9,2,1,7,24,0,0,0,0,4,NO,POS
1970,huttoji01,57,92,7,17,2,0,3,12,0,0,5,20,0,0,2,2,3,NO,POS
2012,rodrihe04,12,14,0,3,1,0,0,2,0,0,2,2,0,0,0,0,1,NO,POS
2006,hairssc01,9,15,2,6,2,0,0,2,0,0,1,5,0,0,0,0,1,NO,POS
1993,thompry01,80,288,34,72,19,2,11,26,2,7,19,81,4,3,5,1,5,NO,POS
1992,walkech01,126,253,26,73,12,1,4,38,15,1,27,50,3,0,0,5,9,NO,POS
2005,bottsja01,10,27,4,8,0,0,0,3,0,0,3,13,0,0,0,0,1,NO,POS
2013,tekotbl01,20,31,4,7,1,0,1,2,1,3,3,9,0,1,0,1,0,NO,POS
1983,heathmi02,96,345,45,97,17,0,6,33,3,4,18,59,4,1,1,1,9,NO,POS
2007,teahema01,144,544,78,155,31,8,7,60,13,5,55,127,8,3,4,2,23,NO,POS
1986,backmwa01,124,387,67,124,18,2,1,27,13,7,36,32,1,0,14,3,3,NO,POS
1974,garcipe01,141,452,46,90,15,4,12,54,8,5,26,67,4,5,7,4,5,NO,POS
2015,heathsl01,17,25,6,10,2,0,2,8,0,1,2,5,0,0,0,1,0,NO,POS
1974,mccarti01,85,134,16,30,1,1,0,12,1,1,26,7,2,3,2,5,2,NO,POS
1971,richale01,87,260,38,60,7,3,2,17,8,9,20,46,0,1,5,2,5,NO,POS
2018,duggast01,41,141,20,36,11,1,2,17,5,1,10,44,1,0,0,1,0,NO,POS
2017,deverra01,58,222,34,63,14,0,10,30,3,1,18,57,3,0,0,0,5,NO,POS
1988,davisdo01,6,12,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,NO,POS
1989,clarkje01,17,41,5,8,2,0,1,7,0,1,3,9,0,0,0,0,0,NO,POS
1984,leachri01,65,88,11,23,6,2,0,7,0,0,8,14,0,0,0,1,3,NO,POS
1976,ramiror01,30,70,3,14,1,0,0,5,3,2,6,11,0,0,7,0,2,NO,POS
2006,coatsbu01,18,18,2,3,1,0,1,1,0,0,0,6,0,0,0,0,1,NO,POS
2015,hedgeau01,56,137,13,23,2,0,3,11,0,0,8,38,1,1,3,3,1,NO,POS
2001,lunarfe01,64,167,8,41,7,0,0,16,0,0,7,32,0,3,2,1,8,NO,POS
1972,jutzesk01,21,71,1,17,2,0,0,5,0,1,1,16,0,0,0,1,2,NO,POS
2007,harribr01,137,521,72,149,35,3,12,59,4,1,42,96,1,4,8,1,19,NO,POS
1975,oglivbe01,100,332,45,95,14,1,9,36,11,8,16,62,0,2,3,4,10,NO,POS
2008,buddery01,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NO,POS
1977,wockejo01,53,164,26,45,8,1,9,25,0,0,14,18,0,0,0,0,1,NO,POS
1972,scottge02,152,578,71,154,24,4,20,88,16,4,43,130,4,4,2,2,19,NO,POS
1986,rohnda01,6,10,1,2,0,0,0,2,0,0,1,1,0,0,0,0,0,NO,POS
1977,collida02,120,402,46,96,9,3,5,28,25,10,33,66,0,3,6,3,2,NO,POS
1985,flynndo01,41,57,2,14,2,1,0,2,0,0,0,3,0,0,3,1,1,NO,POS
1971,maybejo01,46,137,16,25,0,1,7,14,0,0,13,32,2,2,0,2,2,NO,POS
2013,rosalad01,68,147,15,28,5,0,5,12,0,0,10,34,1,4,4,1,4,NO,POS
1971,shamsar01,68,135,13,25,6,2,5,18,1,1,21,18,2,1,0,0,6,NO,POS
1992,stephra01,8,13,0,2,0,0,0,0,0,0,0,5,0,0,1,0,0,NO,POS
1974,cashro01,20,62,6,14,2,0,0,5,0,1,0,11,0,0,0,1,2,NO,POS
2000,bakopa01,81,221,18,50,10,1,2,20,0,0,27,64,10,1,1,1,6,NO,POS
1973,garneph01,9,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,NO,POS
1974,marqugo01,11,11,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,NO,POS
2016,alberha01,35,56,2,8,1,0,0,5,1,0,0,17,0,0,2,0,1,NO,POS
2012,hestejo01,39,85,14,18,1,0,3,4,0,0,8,25,0,1,1,0,1,NO,POS
1982,milbola01,125,416,40,107,13,5,2,26,3,7,20,32,0,2,7,8,15,NO,POS
2009,teagata01,60,198,26,43,13,0,6,24,0,0,14,76,0,1,3,2,6,NO,POS
1992,cangejo01,73,85,12,16,2,0,1,6,6,5,18,16,0,0,3,0,0,NO,POS
2007,casanra01,29,79,12,20,1,1,6,11,0,0,7,17,1,1,0,2,3,NO,POS
1989,gagnegr01,149,460,69,125,29,7,9,48,11,4,17,80,0,2,7,5,10,NO,POS
2012,galvifr01,58,190,14,43,15,1,3,24,0,0,7,29,0,0,3,0,6,NO,POS
2017,urshegi01,67,156,14,35,7,0,1,15,0,0,8,22,0,0,1,0,6,NO,POS
1971,stephjo02,98,279,24,61,17,0,3,25,0,0,22,21,6,3,2,2,9,NO,POS
2012,stewaia01,55,179,16,36,5,2,5,17,0,3,21,46,4,2,0,0,5,NO,POS
1991,greenga01,8,20,0,3,1,0,0,1,0,0,1,6,0,0,2,0,0,NO,POS
2006,kempma01,52,154,30,39,7,1,7,23,6,0,9,53,1,0,0,3,1,NO,POS
2000,melhuad01,24,24,3,4,0,1,0,4,0,0,3,6,0,0,0,0,1,NO,POS
1989,jeltzst01,116,263,28,64,7,3,4,25,4,2,45,44,6,1,6,0,6,NO,POS
1971,keougjo01,110,351,34,87,14,2,3,30,0,6,35,26,5,1,3,2,10,NO,POS
1992,scarsst01,18,30,3,5,0,0,0,0,0,0,2,12,0,0,1,0,0,NO,POS
2009,crowetr01,68,183,22,43,9,3,1,17,6,0,11,39,0,1,4,3,7,NO,POS
1990,karkoro01,68,183,30,45,10,0,6,20,2,0,16,52,1,1,7,1,1,NO,POS
2018,peterja01,96,210,21,42,13,2,3,28,13,3,31,58,0,3,1,1,8,NO,POS
1981,smithbi05,36,61,6,11,0,0,1,5,0,0,9,16,0,0,0,1,1,NO,POS
1970,pinsova01,148,574,74,164,28,6,24,82,7,6,28,69,7,3,0,6,12,NO,POS
1987,reedje02,75,207,15,44,11,0,1,21,0,1,12,20,1,1,4,4,8,NO,POS
1974,trillma01,21,33,3,5,0,0,0,2,0,0,2,8,0,1,1,0,0,NO,POS
2006,stinnke01,41,91,6,19,3,0,1,9,0,0,5,33,1,1,2,0,0,NO,POS
2018,adamsma01,121,306,42,73,10,0,21,57,0,0,27,73,3,4,0,0,6,NO,POS
1996,marzajo01,41,106,8,26,6,0,0,6,0,0,7,15,0,4,3,0,2,NO,POS
2007,bocachi01,33,80,11,16,4,0,2,5,3,2,7,18,0,0,0,1,1,NO,POS
2016,hernaos01,4,11,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,NO,POS
1992,willibe02,62,261,39,73,14,2,5,26,7,6,29,36,1,1,2,0,5,NO,POS
2016,burriem01,39,45,3,5,1,1,0,0,1,0,2,10,0,2,1,0,1,NO,POS
1988,breamsi01,148,462,50,122,37,0,10,65,9,9,47,64,6,1,4,8,11,NO,POS
1980,wallety01,5,12,3,1,0,0,0,0,0,0,1,5,0,0,0,0,0,NO,POS
2011,boscajc01,4,9,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,NO,POS
2009,rossco01,151,559,73,151,37,1,24,90,5,2,34,122,1,9,0,2,18,NO,POS
1997,brownbr01,46,137,15,32,7,1,5,15,2,1,7,28,0,3,1,0,2,NO,POS
1999,curtich01,96,195,37,51,6,0,5,24,8,4,43,35,0,3,1,3,6,NO,POS
1987,davistr01,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NO,POS
1983,jimenho01,36,86,5,15,5,1,0,9,0,1,4,11,0,0,0,2,0,NO,POS
2012,dysonja01,102,292,52,76,8,5,0,9,30,5,30,56,1,1,4,3,5,NO,POS
2000,lambda01,7,5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,NO,POS
2004,davanje02,108,285,41,79,11,4,7,34,18,3,46,54,2,0,1,5,2,NO,POS
1996,waltoje01,37,47,9,16,5,0,1,4,0,0,5,10,0,0,1,2,1,NO,POS
2003,giambje01,50,127,15,25,5,0,5,15,1,0,26,42,0,2,1,0,3,NO,POS
1992,lewisma01,122,413,44,109,21,0,5,30,4,5,25,69,1,3,1,4,12,NO,POS
2012,lairdbr01,17,35,2,9,1,0,1,4,0,0,2,8,0,0,0,0,1,NO,POS
2015,marteal01,5,6,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,NO,POS
1987,davisbu02,7,7,3,1,1,0,0,0,0,0,1,3,0,0,0,0,0,NO,POS
2008,maybica01,8,32,9,16,2,0,0,2,4,0,3,8,0,0,1,0,0,NO,POS
2001,randajo01,151,581,59,147,34,2,13,83,3,2,42,80,2,6,1,6,15,NO,POS
2004,stewash01,92,378,46,115,17,2,11,47,6,3,47,44,4,1,1,3,5,NO,POS
2010,younger03,51,172,26,42,5,1,0,8,17,6,17,32,0,0,0,0,2,NO,POS
1982,stenhmi01,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NO,POS
2014,mccanja02,9,12,2,3,1,0,0,0,1,0,0,2,0,0,0,0,0,NO,POS
1994,millira01,47,82,10,19,2,0,2,12,0,0,14,21,1,0,0,2,1,NO,POS
1973,varnepe01,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NO,POS
1999,avenbr01,137,381,57,110,19,2,12,70,3,0,44,82,1,9,0,6,6,NO,POS
1996,frazilo01,30,50,5,13,2,1,0,5,4,2,8,10,0,1,1,0,2,NO,POS
1992,haresh01,15,26,0,3,1,0,0,5,0,0,2,4,0,0,0,1,0,NO,POS
2018,rendato01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,POS
1977,cubbami01,129,417,60,110,16,5,9,55,1,4,37,49,6,0,6,4,4,NO,POS
2002,garcilu02,6,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NO,POS
1997,myersgr01,71,174,24,45,11,1,5,29,0,0,17,32,2,0,0,2,4,NO,POS
1980,woodsga01,19,53,8,20,5,0,2,15,1,0,2,9,0,0,0,0,1,NO,POS
2004,bellda01,143,533,67,155,33,1,18,77,1,1,57,75,4,6,2,5,14,NO,POS
2011,bonifem01,152,565,78,167,26,7,5,36,40,11,59,129,1,1,11,5,4,NO,POS
1978,maymi01,105,352,24,88,9,0,10,37,0,0,27,26,3,2,4,2,13,NO,POS
2002,wardda01,136,453,41,125,31,0,12,72,1,3,33,82,5,1,0,4,9,NO,POS
2018,deanau01,34,113,16,25,4,0,4,14,1,0,7,22,0,2,0,0,1,NO,POS
1986,jamesch02,16,46,5,13,3,0,1,5,0,0,1,13,0,0,1,0,1,NO,POS
1997,mageewe01,38,115,7,23,4,0,1,9,1,4,9,20,1,0,0,2,8,NO,POS
1996,bowerbr01,21,39,6,12,2,0,0,3,0,0,0,7,0,0,0,0,1,NO,POS
2010,carroja01,133,351,48,102,15,1,0,23,12,4,51,64,3,2,5,5,8,NO,POS
2007,gilge01,5,14,1,1,0,0,0,0,0,0,1,5,0,0,1,0,1,NO,POS
1978,haneyla01,4,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,NO,POS
1972,jorgemi01,113,372,48,86,12,3,13,47,12,13,53,75,7,4,7,2,7,NO,POS
2018,higasky01,29,72,6,12,2,0,3,6,0,0,6,16,0,1,0,0,2,NO,POS
1973,millebr01,12,21,1,3,0,0,0,2,0,0,2,3,1,0,0,0,0,NO,POS
1972,hernaru02,8,21,0,4,0,0,0,1,0,0,0,3,0,0,0,0,0,NO,POS
2005,hardyjj01,124,372,46,92,22,1,9,50,0,0,44,48,7,1,8,2,10,NO,POS
2009,diazro01,41,129,9,36,7,0,1,19,0,1,3,9,0,3,1,2,5,NO,POS
2017,fuentre01,64,136,19,32,1,2,3,9,4,1,8,35,0,0,1,0,0,NO,POS
1975,gallabo01,33,15,5,2,1,0,0,0,0,0,1,3,0,0,0,0,1,NO,POS
1992,bulloer01,8,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NO,POS
1984,bosleth01,55,98,17,29,2,2,2,14,5,1,13,22,2,0,0,1,1,NO,POS
1974,etchean01,62,180,13,40,8,0,2,15,1,0,6,26,0,1,1,2,3,NO,POS
1991,kingemi01,91,110,13,20,2,2,0,8,1,0,15,21,1,0,0,0,3,NO,POS
1980,kuipedu01,42,149,10,42,5,0,0,9,0,1,13,8,3,0,3,1,1,NO,POS
2018,waldimi01,13,17,1,1,0,0,1,2,0,0,2,12,0,0,0,0,1,NO,POS
1972,borgmgl01,56,175,11,41,4,0,3,14,0,0,25,25,8,0,0,3,4,NO,POS
1990,finlest01,142,464,46,119,16,4,3,37,22,9,32,53,3,2,10,5,8,NO,POS
1974,huntro01,127,426,67,112,15,0,0,26,2,5,58,19,0,16,13,0,5,NO,POS
1984,johnsra04,91,294,28,82,13,0,5,30,4,7,21,21,6,1,6,0,2,NO,POS
2002,petribe01,38,95,10,20,3,1,5,11,0,1,9,33,0,1,0,1,1,NO,POS
2001,lampkto01,79,204,28,46,10,0,5,22,1,0,18,41,1,7,1,1,4,NO,POS
1978,fordda01,151,592,78,162,36,10,11,82,7,7,48,88,6,5,6,3,15,NO,POS
1998,seguida01,143,522,79,159,36,1,19,84,3,1,49,80,4,0,0,9,12,NO,POS
1996,valdepe01,9,8,2,1,1,0,0,1,0,0,1,5,0,0,0,0,0,NO,POS
2015,callaal01,97,230,20,54,7,0,1,15,0,0,28,34,1,0,1,2,6,NO,POS
1993,martino01,8,14,3,5,0,0,0,2,0,0,1,1,0,0,0,0,0,NO,POS
1992,villahe01,51,112,9,17,6,0,2,13,0,0,11,24,2,0,0,0,5,NO,POS
1987,normane01,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NO,POS
1970,kingha01,89,204,29,53,8,0,11,30,1,0,32,41,6,2,0,1,5,NO,POS
2000,morame01,132,414,60,114,22,5,8,47,12,11,35,80,3,6,4,5,5,NO,POS
1977,rosadlu01,9,24,1,5,1,0,0,3,0,0,1,3,0,1,0,2,1,NO,POS
1984,hudlere01,9,7,2,1,1,0,0,0,0,0,1,5,0,1,0,0,0,NO,POS
1984,jorgemi01,90,124,9,31,5,2,1,17,0,1,13,23,2,0,0,1,1,NO,POS
2011,rodrise01,131,373,45,83,20,3,8,36,11,7,38,87,2,18,5,2,8,NO,POS
1982,bonilju01,45,182,21,51,6,2,0,8,0,1,11,15,0,1,3,0,2,NO,POS
2018,penafr01,58,133,10,27,3,0,2,8,1,0,6,43,3,1,0,2,5,NO,POS
2014,scrugxa01,9,15,0,3,1,0,0,2,0,0,2,7,0,1,0,0,0,NO,POS
1992,buechst01,145,524,52,137,23,4,9,64,1,3,52,105,6,7,4,3,10,NO,POS
1987,quirkja01,109,296,24,70,17,0,5,33,1,0,28,56,1,4,2,4,8,NO,POS
2002,branyru01,134,378,50,86,13,1,24,56,4,3,51,151,3,2,0,4,5,NO,POS
2009,doumiry01,75,280,31,70,16,0,10,38,4,0,20,49,6,1,0,3,12,NO,POS
2015,moralke01,158,569,81,165,41,2,22,106,0,0,58,103,4,8,0,4,24,NO,POS
1998,gilesbr02,112,350,56,94,19,0,16,66,10,5,73,75,8,3,1,3,7,NO,POS
1979,johnsja01,98,249,17,69,9,2,1,39,2,3,20,28,3,0,4,2,6,NO,POS
1981,ramirra01,95,307,30,67,16,2,2,20,7,3,24,47,3,1,9,1,3,NO,POS
1979,wallide01,82,147,21,48,8,4,3,31,3,2,17,21,2,0,0,1,2,NO,POS
1979,bakerdu01,151,554,86,152,29,1,23,88,11,4,56,70,0,1,2,3,16,NO,POS
1990,coolbsc01,67,180,21,36,6,0,2,13,1,0,15,47,0,1,4,1,2,NO,POS
2010,maldoca03,4,11,1,3,0,0,1,3,0,0,1,2,0,0,0,0,0,NO,POS
1999,mientdo01,118,327,34,75,21,3,2,32,1,1,43,51,3,4,3,2,13,NO,POS
1996,muellbi02,55,200,31,66,15,1,0,19,0,0,24,26,0,1,1,2,1,NO,POS
1986,vanslan01,137,418,48,113,23,7,13,61,21,8,47,85,5,1,1,3,2,NO,POS
2015,davisik02,74,214,19,49,17,0,3,20,0,0,23,44,0,0,0,2,5,NO,POS
1997,delgawi01,8,7,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,NO,POS
